link,date,title
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-23-de-junio-de-2025?idiom=es,2025-06-23,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 23 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-programas-para-el-bienestar-carmen-campeche?idiom=es,2025-06-22,"Versión estenográfica. Programas para el Bienestar. Carmen, Campeche"
https://www.gob.mx//presidencia/es/articulos/salud-casa-por-casa-carmen-campeche-401243?idiom=es,2025-06-22,"Salud Casa por Casa. Carmen, Campeche"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-faispiam-presupuesto-directo-para-pueblos-indigenas-y-afromexicanos-champoton-campeche?idiom=es,2025-06-21,"Versión estenográfica. Faispiam, presupuesto directo para pueblos indígenas y afromexicanos. Champotón, Campeche"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-supervision-de-obra-del-hospital-general-dr-agustin-o-horan?idiom=es,2025-06-21,Versión estenográfica. Supervisión de Obra del Hospital General Dr. Agustín O’ Horán
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-20-de-junio-de-2025?idiom=es,2025-06-20,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 20 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-19-de-junio-de-2025?idiom=es,2025-06-19,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 19 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-mensaje-de-la-presidenta-de-mexico-claudia-sheinbaum-pardo-401027?idiom=es,2025-06-18,"Versión estenográfica. Mensaje de la Presidenta de México, Claudia Sheinbaum Pardo"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-mensaje-de-la-presidenta-de-mexico-claudia-sheinbaum-pardo-durante-plenaria-de-la-51-cumbre-de-lideres-del-g7?idiom=es,2025-06-18,"Versión estenográfica. Mensaje de la Presidenta de México, Claudia Sheinbaum Pardo, durante plenaria de la 51ª Cumbre de Líderes del G7"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-18-de-junio-de-2025?idiom=es,2025-06-18,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 18 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-matutina-del-17-de-junio-de-2025?idiom=es,2025-06-17,Versión estenográfica. Conferencia de prensa matutina del 17 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-matutina-del-16-de-junio-de-2025?idiom=es,2025-06-16,Versión estenográfica. Conferencia de prensa matutina del 16 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-faispiam-presupuesto-directo-para-pueblos-indigenas-y-afromexicanos?idiom=es,2025-06-14,"Versión estenográfica. Faispiam, presupuesto directo para pueblos indígenas y afromexicanos. San Pablo del Monte, Tlaxcala"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-programas-para-el-bienestar-400552?idiom=es,2025-06-14,"Versión estenográfica. Programas para el Bienestar. Apetatitlán de Antonio Carvajal, Tlaxcala"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-400548?idiom=es,2025-06-14,"Versión estenográfica. Salud Casa por Casa. Apetatitlán de Antonio Carvajal, Tlaxcala"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa?idiom=es,2025-06-13,"Versión estenográfica. Salud Casa por Casa. Tepeapulco, Hidalgo"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-programas-para-el-bienestar-400510?idiom=es,2025-06-13,"Versión estenográfica. Programas para el Bienestar. Santiago Tulantepec de Lugo Guerrero, Hidalgo"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-13-de-junio-de-2025?idiom=es,2025-06-13,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 13 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-12-de-junio-de-2025?idiom=es,2025-06-12,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 12 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-11-de-junio-de-2025?idiom=es,2025-06-11,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 11 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-10-de-junio-de-2025?idiom=es,2025-06-10,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 10 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-09-de-junio-de-2025?idiom=es,2025-06-09,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 09 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-hospital-de-la-ninez-poblana-imss-bienestar-san-andres-cholula-puebla?idiom=es,2025-06-08,"Versión estenográfica. Inauguración: Hospital de la Niñez Poblana IMSS-Bienestar. San Andrés Cholula, Puebla"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inicio-de-construccion-del-hospital-general-de-zona-imss-yecapixtla-morelos?idiom=es,2025-06-07,"Versión estenográfica. Inicio de construcción del Hospital General de Zona IMSS. Yecapixtla, Morelos"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-asamblea-del-faispiam-en-coatetelco-morelos?idiom=es,2025-06-07,"Versión estenográfica. Asamblea del Faispiam en Coatetelco, Morelos"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-emiliano-zapata-morelos?idiom=es,2025-06-07,"Versión estenográfica. Salud Casa por Casa. Emiliano Zapata, Morelos"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-del-centro-libre-para-las-mujeres-temixco-morelos?idiom=es,2025-06-06,"Versión estenográfica. Inauguración del Centro Libre para las Mujeres. Temixco, Morelos"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-ixtapaluca-estado-de-mexico?idiom=es,2025-06-06,"Versión estenográfica. Salud Casa por Casa. Ixtapaluca, Estado de México"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-06-de-junio-de-2025?idiom=es,2025-06-06,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 06 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-05-de-junio-de-2025?idiom=es,2025-06-05,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 05 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-04-de-junio-de-2025?idiom=es,2025-06-04,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 04 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-03-de-junio-de-2025?idiom=es,2025-06-03,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 03 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-02-de-junio-de-2025?idiom=es,2025-06-02,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 02 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-mensaje-de-la-presidenta-de-mexico-claudia-sheinbaum-pardo-399338?idiom=es,2025-06-01,"Versión estenográfica. Mensaje de la Presidenta de México, Claudia Sheinbaum Pardo"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-dia-de-la-marina-nacional-399336?idiom=es,2025-06-01,Versión estenográfica. Día de la Marina Nacional
https://www.gob.mx//presidencia/es/articulos/version-estenografica-mensaje-de-la-presidenta-de-mexico-claudia-sheinbaum-pardo?idiom=es,2025-05-31,"Versión estenográfica. Mensaje de la Presidenta de México, Claudia Sheinbaum Pardo"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-30-de-mayo-de-2025?idiom=es,2025-05-30,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 30 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-29-de-mayo-de-2025?idiom=es,2025-05-29,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 29 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-28-de-mayo-de-2025?idiom=es,2025-05-28,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 28 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-27-de-mayo-de-2025?idiom=es,2025-05-27,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 27 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-26-de-mayo-de-2025?idiom=es,2025-05-26,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 26 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-san-pedro-tlaquepaque-jalisco?idiom=es,2025-05-25,"Versión estenográfica. Salud Casa por Casa. San Pedro Tlaquepaque, Jalisco"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-mazatlan-sinaloa?idiom=es,2025-05-24,"Versión estenográfica. Salud Casa por Casa. Mazatlán, Sinaloa"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-proyectos-prioritarios-de-san-luis-potosi-villa-hidalgo-san-luis-potosi?idiom=es,2025-05-24,"Versión estenográfica. Proyectos prioritarios de San Luis Potosí. Villa Hidalgo, San Luis Potosí"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-san-luis-potosi-san-luis-potosi?idiom=es,2025-05-24,"Versión estenográfica. Salud Casa por Casa. San Luis Potosí, San Luis Potosí"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-23-de-mayo-de-2025?idiom=es,2025-05-23,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 23 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-22-de-mayo-de-2025?idiom=es,2025-05-22,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 22 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-21-de-mayo-de-2025?idiom=es,2025-05-21,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 21 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-20-de-mayo-de-2025?idiom=es,2025-05-20,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 20 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-19-de-mayo-de-2025-398121?idiom=es,2025-05-19,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 19 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-proyectos-prioritarios-de-infraestructura?idiom=es,2025-05-18,Versión estenográfica. Proyectos prioritarios de infraestructura
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inicio-de-obra-del-hospital-general-regional-imss-los-cabos-baja-california-sur?idiom=es,2025-05-17,"Versión estenográfica. Inicio de obra del Hospital General Regional IMSS Los Cabos, Baja California Sur"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-plan-de-justicia-en-la-sierra-tarahumara?idiom=es,2025-05-17,Versión estenográfica. Plan de Justicia en la Sierra Tarahumara
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-hospital-regional-de-alta-especialidad-issste?idiom=es,2025-05-16,Versión estenográfica. Inauguración: Hospital Regional de Alta Especialidad ISSSTE
https://www.gob.mx//presidencia/es/articulos/version-estenografica-encuentro-con-familiares-de-mineros-de-pasta-de-conchos?idiom=es,2025-05-16,Versión estenográfica. Encuentro con familiares de mineros de Pasta de Conchos
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-16-de-mayo-de-2025?idiom=es,2025-05-16,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 16 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-dia-de-la-maestra-y-el-maestro-397844?idiom=es,2025-05-15,Versión estenográfica. Día de la Maestra y el Maestro
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-15-de-mayo-de-2025?idiom=es,2025-05-15,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 15 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-tejedoras-de-la-patria?idiom=es,2025-05-14,Versión estenográfica. Tejedoras de la Patria
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-14-de-mayo-de-2025?idiom=es,2025-05-14,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 14 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-13-de-mayo-de-2025?idiom=es,2025-05-13,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 13 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-12-de-mayo-de-2025?idiom=es,2025-05-12,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 12 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-puesta-en-marcha-de-pruebas-preoperativas-de-la-linea-11-del-trolebus-elevado-chalco-santa-marta?idiom=es,2025-05-11,Versión estenográfica. Puesta en marcha de pruebas preoperativas de la Línea 11 del Trolebús Elevado Chalco–Santa Marta
https://www.gob.mx//presidencia/es/articulos/version-estenografica-105-aniversario-de-la-columna-de-la-legalidad-tlalpan-ciudad-de-mexico?idiom=es,2025-05-09,"Versión estenográfica. 105 Aniversario de la Columna de la Legalidad. Tlalpan, Ciudad de México"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-acapulco-se-transforma-contigo-acapulco-guerrero?idiom=es,2025-05-09,"Versión Estenográfica. Acapulco se transforma contigo. Acapulco, Guerrero"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-09-de-mayo-de-2025?idiom=es,2025-05-09,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 09 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-88-convencion-bancaria?idiom=es,2025-05-08,Versión estenográfica. 88 Convención Bancaria
https://www.gob.mx//presidencia/es/articulos/version-estenografica-plan-de-justicia-para-el-pueblo-wixarika?idiom=es,2025-05-08,Versión estenográfica. Plan de Justicia para el Pueblo Wixárika
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-08-de-mayo-de-2025?idiom=es,2025-05-08,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 08 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-07-de-mayo-de-2025?idiom=es,2025-05-07,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 07 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-06-de-mayo-de-2025?idiom=es,2025-05-06,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 06 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-163-aniversario-de-la-batalla-de-puebla?idiom=es,2025-05-05,Versión estenográfica. 163 Aniversario de la Batalla de Puebla
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-05-de-mayo-de-2025?idiom=es,2025-05-05,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 05 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-plan-integral-para-el-oriente-del-estado-de-mexico?idiom=es,2025-05-04,Versión estenográfica. Plan integral para el oriente del Estado de México
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-del-hospital-general-de-atenco-imss-bienestar?idiom=es,2025-05-03,Versión estenográfica. Inauguración del Hospital General de Atenco IMSS-Bienestar
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-universidad-para-el-bienestar-sede-parque-ecologico-lago-de-texcoco?idiom=es,2025-05-03,Versión estenográfica. Inauguración: Universidad para el Bienestar sede Parque Ecológico Lago de Texcoco
https://www.gob.mx//presidencia/es/articulos/version-estenografica-dia-del-trabajo-396729?idiom=es,2025-05-01,Versión estenográfica. Día del Trabajo
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-01-de-mayo-de-2025?idiom=es,2025-05-01,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 01 de mayo de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-30-de-abril-de-2025?idiom=es,2025-04-30,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 30 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-29-de-abril-de-2025?idiom=es,2025-04-29,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 29 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-28-de-abril-de-2025?idiom=es,2025-04-28,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 28 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inicio-de-la-construccion-del-tren-mexico-queretaro-pedro-escobedo-queretaro?idiom=es,2025-04-27,"Versión estenográfica. Inicio de la construcción del tren México-Querétaro. Pedro Escobedo, Querétaro"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-plan-de-autosuficiencia-de-leche-campeche-campeche?idiom=es,2025-04-27,"Versión estenográfica. Plan de autosuficiencia de leche. Campeche, Campeche"
https://www.gob.mx//presidencia/es/articulos/vivienda-para-el-bienestar-campeche-campeche-396436?idiom=es,2025-04-27,"Vivienda para el Bienestar. Campeche, Campeche"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-tren-maya-banderazo-a-la-construccion-del-transporte-de-carga-progreso-yucatan?idiom=es,2025-04-26,"Versión estenográfica. Tren Maya: banderazo a la construcción del transporte de carga. Progreso, Yucatán"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar?idiom=es,2025-04-25,Versión estenográfica. Vivienda para el Bienestar
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-25-de-abril-de-2025?idiom=es,2025-04-25,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 25 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-24-de-abril-de-2025?idiom=es,2025-04-24,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 24 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-del-tramo-cuauhtemoc-a-chapultepec-de-la-nueva-linea-1-del-sistema-de-transporte-colectivo-metro?idiom=es,2025-04-23,Versión estenográfica. Inauguración del tramo Cuauhtémoc a Chapultepec de la Nueva Línea 1 del Sistema de Transporte Colectivo Metro
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-23-de-abril-de-2025-396092?idiom=es,2025-04-23,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 23 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-de-la-feria-aeroespacial-mexico-2025-en-la-base-aerea-militar-no-1-santa-lucia?idiom=es,2025-04-22,Versión estenográfica. Inauguración de la Feria Aeroespacial México 2025 en la Base Aérea Militar No. 1 Santa Lucía
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-22-de-abril-de-2025?idiom=es,2025-04-22,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 22 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-111-aniversario-de-la-defensa-del-puerto-de-veracruz?idiom=es,2025-04-21,Versión estenográfica. 111 Aniversario de la Defensa del Puerto de Veracruz
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-21-de-abril-de-2025?idiom=es,2025-04-21,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 21 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-16-de-abril-de-2025?idiom=es,2025-04-16,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 16 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-15-de-abril-de-2025?idiom=es,2025-04-15,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 15 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-14-de-abril-de-2025?idiom=es,2025-04-14,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 14 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar-rincon-de-romos-aguascalientes?idiom=es,2025-04-13,"Versión estenográfica. Vivienda para el Bienestar. Rincón de Romos, Aguascalientes"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar-guadalupe-zacatecas?idiom=es,2025-04-12,"Versión estenográfica. Vivienda para el Bienestar. Guadalupe, Zacatecas"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-vivienda-para-el-bienestar-matamoros-tamaulipas?idiom=es,2025-04-11,"Versión estenográfica. Vivienda para el Bienestar. Matamoros, Tamaulipas"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-11-de-abril-de-2025?idiom=es,2025-04-11,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 11 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-106-aniversario-luctuoso-de-emiliano-zapata?idiom=es,2025-04-10,Versión estenográfica. 106 Aniversario Luctuoso de Emiliano Zapata
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-10-de-abril-de-2025?idiom=es,2025-04-10,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 10 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-sesion-plenaria-de-la-ix-cumbre-de-jefas-y-jefes-de-estado-y-de-gobierno-de-la-celac?idiom=es,2025-04-09,Versión Estenográfica. Mensaje de la presidenta Claudia Sheinbaum en primera sesión plenaria IX Cumbre Celac en Honduras
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-9-de-abril-de-2025?idiom=es,2025-04-09,Versión estenográfica. Conferencia de prensa matutina del 9 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-8-de-abril-de-2025?idiom=es,2025-04-08,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 8 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-7-de-abril-de-2025?idiom=es,2025-04-07,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 7 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-clase-nacional-de-boxeo?idiom=es,2025-04-06,Versión estenográfica. Clase Nacional de Boxeo
https://www.gob.mx//presidencia/es/articulos/version-estenografica-autosuficiencia-y-soberania-alimentaria?idiom=es,2025-04-05,Versión estenográfica. Autosuficiencia y soberanía alimentaria
https://www.gob.mx//presidencia/es/articulos/version-estenografica-plan-de-justicia-para-el-pueblo-p-urhepecha?idiom=es,2025-04-05,Versión estenográfica. Plan de Justicia para el Pueblo P'urhépecha
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-4-de-abril-de-2025?idiom=es,2025-04-04,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 4 de abril de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-plan-mexico-fortaleciendo-la-economia-y-el-bienestar-en-museo-nacional-de-antropologia?idiom=es,2025-04-03,"Versión estenográfica. Plan México. Fortaleciendo la Economía y el Bienestar, en Museo Nacional de Antropología"
